from_stop_id,to_stop_id,transfer_type,min_transfer_time
1008412,1008413,2,18
1008410,1008411,2,25
1008409,1008408,2,15
1008407,1008406,2,65
1008405,1008404,2,15
1001118,1001825,2,14
1001117,1001115,2,22
1006988,1006987,2,31
1006986,1006985,2,25
1006984,1006982,2,115
1006984,1006983,2,18
1006984,1006981,2,129
1006981,1006982,2,23
1006981,1006983,2,122
1006981,1006984,2,129
1006980,1006979,2,25
1006978,1006977,2,30
1006968,1006967,2,19
1007012,1007011,2,21
1007010,1007009,2,17
1007008,1007007,2,30
1007006,1007005,2,21
1007004,1007018,2,113
1007004,1007551,2,110
1007004,1007003,2,22
1007002,1007001,2,35
1007001,1007002,2,35
1007018,1007004,2,113
1007018,1007551,2,12
1007018,1007003,2,98
1007023,1007552,2,21
1007024,1007554,2,99
1007024,1007553,2,75
1007025,1007555,2,20
1007556,1007557,2,49
1007558,1007559,2,21
1007563,1007562,2,30
1007564,1007565,2,24
1007567,1007568,2,121
1007567,1007569,2,110
1007567,1007566,2,43
1007568,1007567,2,121
1007568,1007569,2,27
1007568,1007566,2,130
1007570,1007571,2,52
1007572,1007573,2,13
1007576,1007575,2,41
1007577,1007578,2,16
1007579,1007580,2,15
1007581,1007582,2,25
1007583,1007584,2,22
1007586,1007585,2,21
1007588,1007587,2,42
1007590,1007589,2,50
1007592,1007591,2,26
1007593,1007594,2,122
1007595,1007594,2,103
1007596,1007617,2,39
1007617,1007596,2,39
1007594,1007593,2,122
1007594,1007595,2,103
1007591,1007592,2,26
1007589,1007590,2,50
1007587,1007588,2,42
1007585,1007586,2,21
1007584,1007583,2,22
1007582,1007581,2,25
1007580,1007579,2,15
1007578,1007577,2,16
1007575,1007576,2,41
1007573,1007572,2,13
1007571,1007570,2,52
1007569,1007567,2,110
1007569,1007568,2,27
1007569,1007566,2,110
1007566,1007567,2,43
1007566,1007568,2,130
1007566,1007569,2,110
1007565,1007564,2,24
1007562,1007563,2,30
1007559,1007558,2,21
1007557,1007556,2,49
1007555,1007025,2,20
1007554,1007024,2,99
1007553,1007024,2,75
1007552,1007023,2,21
1007551,1007004,2,110
1007551,1007018,2,12
1007551,1007003,2,93
1007003,1007004,2,22
1007003,1007018,2,98
1007003,1007551,2,93
1007005,1007006,2,21
1007007,1007008,2,30
1007009,1007010,2,17
1007011,1007012,2,21
1001404,1007599,2,113
1000499,1000500,2,13
1000074,1000547,2,132
1000547,1000074,2,132
1007600,1002312,2,40
1007601,1000641,2,85
1007602,1007603,2,21
1007604,1007605,2,31
1007606,1007607,2,50
1007608,1007609,2,14
1000811,1000810,2,21
1003234,1007610,2,24
1007611,1007612,2,20
1000368,1007618,2,84
1000368,1007614,2,99
1000368,1003162,2,93
1000368,1000959,2,124
1000368,1008668,2,48
1007612,1007611,2,20
1007610,1003234,2,24
1000810,1000811,2,21
1007609,1007608,2,14
1007607,1007606,2,50
1007605,1007604,2,31
1007603,1007602,2,21
1000641,1007601,2,85
1002312,1007600,2,40
1000500,1000499,2,13
1007599,1001404,2,113
1008063,1008064,2,1
1008064,1008063,2,1
1008050,1008049,2,22
1008048,1008047,2,32
1008046,1008045,2,21
1008043,1008042,2,115
1008044,1008041,2,106
1008040,1008038,2,93
1008040,1008039,2,46
1008036,1008035,2,105
1008067,1008062,2,133
1008037,1006414,2,141
1008037,1008025,2,106
1008025,1006414,2,97
1008025,1008037,2,106
1008025,1008061,2,109
1008027,1008028,2,123
1008027,1008034,2,76
1008028,1008027,2,123
1008029,1008030,2,124
1008030,1008029,2,124
1008034,1008027,2,76
1008061,1008025,2,109
1008062,1008067,2,133
1008035,1008036,2,105
1008038,1008040,2,93
1008038,1008039,2,138
1008039,1008040,2,46
1008039,1008038,2,138
1008041,1008044,2,106
1008042,1008043,2,115
1008045,1008046,2,21
1008047,1008048,2,32
1008049,1008050,2,22
1008466,1008469,2,19
1008469,1008466,2,19
1008465,1008464,2,25
1008464,1008465,2,25
1008471,1008472,2,59
1008473,1008474,2,46
1008443,1008444,2,15
1008445,1008446,2,16
1008447,1008448,2,15
1008449,1008451,2,118
1008449,1008450,2,21
1008451,1008449,2,118
1008451,1008450,2,105
1008451,1008452,2,34
1008453,1008454,2,19
1008455,1008456,2,27
1008457,1008458,2,100
1008459,1008461,2,118
1008459,1008460,2,35
1008459,1008462,2,94
1008461,1008459,2,118
1008461,1006001,2,143
1008461,1008462,2,28
1006001,1008461,2,143
1006366,1001516,2,113
1001516,1006366,2,113
1008460,1008459,2,35
1008460,1008462,2,124
1008458,1008457,2,100
1008454,1008453,2,19
1008450,1008449,2,21
1008450,1008451,2,105
1008450,1008452,2,135
1008448,1008447,2,15
1008446,1008445,2,16
1008444,1008443,2,15
1008474,1008473,2,46
1008472,1008471,2,59
1008432,1008433,2,85
1008433,1008432,2,85
1008437,1008438,2,32
1008439,1008440,2,29
1008441,1008442,2,40
1008442,1008441,2,40
1008440,1008439,2,29
1008438,1008437,2,32
1009120,1009121,2,16
1009123,1009122,2,25
1009124,1009125,2,14
1009126,1009127,2,22
1009129,1009128,2,17
1009119,1009116,2,126
1009119,1009117,2,118
1009119,1009118,2,24
1009116,1009119,2,126
1009116,1009114,2,122
1009116,1009117,2,16
1009114,1009116,2,122
1009114,1009115,2,27
1009114,1009117,2,133
1009112,1009113,2,31
1009110,1009111,2,55
1009108,1009109,2,24
1009106,1009107,2,97
1009106,1009105,2,80
1009107,1009106,2,97
1009107,1009103,2,111
1009107,1009104,2,90
1009107,1009105,2,28
1009103,1009107,2,111
1009103,1009102,2,121
1009103,1009101,2,119
1009103,1009104,2,32
1009103,1009105,2,133
1009102,1009103,2,121
1009102,1009100,2,142
1009102,1009101,2,13
1009099,1009098,2,119
1009099,1009100,2,16
1009097,1009098,2,54
1009095,1009096,2,87
1009092,1009091,2,21
1008462,1008459,2,94
1008462,1008461,2,28
1008462,1008460,2,124
1008456,1008455,2,27
1008452,1008451,2,34
1008452,1008450,2,135
1009091,1009092,2,21
1009096,1009095,2,87
1009098,1009099,2,119
1009098,1009097,2,54
1009098,1009100,2,124
1009100,1009102,2,142
1009100,1009099,2,16
1009100,1009098,2,124
1009101,1009103,2,119
1009101,1009102,2,13
1009101,1009104,2,141
1009104,1009107,2,90
1009104,1009103,2,32
1009104,1009101,2,141
1009104,1009105,2,108
1009105,1009106,2,80
1009105,1009107,2,28
1009105,1009103,2,133
1009105,1009104,2,108
1009109,1009108,2,24
1009111,1009110,2,55
1009113,1009112,2,31
1009115,1009114,2,27
1009117,1009119,2,118
1009117,1009116,2,16
1009117,1009114,2,133
1009117,1009118,2,134
1009118,1009119,2,24
1009118,1009117,2,134
1009128,1009129,2,17
1009127,1009126,2,22
1009125,1009124,2,14
1009122,1009123,2,25
1009121,1009120,2,16
1003078,1008399,2,71
1003078,1006643,2,131
1003078,1000936,2,135
1008399,1003078,2,71
1008399,1006643,2,62
1008075,1003856,2,70
1008075,1008076,2,99
1006643,1003078,2,131
1006643,1008399,2,62
1000936,1003078,2,135
1000936,1004249,2,31
1006644,1000212,2,21
1006648,1000938,2,47
1008077,1008078,2,37
1006649,1006669,2,119
1006650,1006651,2,15
1006654,1006671,2,31
1008079,1008080,2,22
1006655,1000861,2,85
1006659,1006668,2,30
1006661,1001482,2,79
1006662,1006562,2,68
1006662,1006563,2,72
1001482,1006661,2,79
1008216,1006667,2,27
1000643,1006666,2,30
1000643,1008217,2,63
1001046,1002507,2,27
1002506,1008219,2,33
1008219,1002506,2,33
1002507,1001046,2,27
1006666,1000643,2,30
1006666,1008217,2,81
1006667,1008216,2,27
1006668,1006659,2,30
1008080,1008079,2,22
1006671,1006654,2,31
1006651,1006650,2,15
1006669,1006649,2,119
1008078,1008077,2,37
1006670,1001091,2,23
1000212,1006644,2,21
1004249,1000936,2,31
1006009,1001946,2,10
1006620,1007755,2,65
1006621,1006622,2,20
1006623,1008171,2,111
1006623,1006624,2,16
1008171,1006623,2,111
1008171,1006625,2,116
1008171,1002343,2,134
1008171,1008172,2,36
1008171,1006624,2,125
1006625,1008171,2,116
1006625,1008172,2,82
1006626,1006627,2,141
1006627,1006626,2,141
1001023,1001024,2,27
1006629,1003931,2,140
1006629,1000503,2,132
1006629,1002381,2,88
1001024,1001023,2,27
1009246,1000642,2,115
1009246,1000175,2,36
1009246,1000867,2,110
1008158,1002343,2,99
1002343,1008171,2,134
1002343,1008158,2,99
1000642,1009246,2,115
1000642,1000175,2,142
1000642,1000867,2,25
1000175,1009246,2,36
1000175,1000642,2,142
1000175,1000867,2,142
1000867,1009246,2,110
1000867,1000642,2,25
1000867,1000175,2,142
1008172,1008171,2,36
1008172,1006625,2,82
1006624,1006623,2,16
1006624,1008171,2,125
1007755,1006620,2,65
1006622,1006621,2,20
1001946,1006009,2,10
1000478,1003090,2,97
1000478,1003092,2,129
1003090,1000478,2,97
1003090,1003092,2,32
1003091,1003085,2,27
1002229,1002579,2,25
1006635,1006636,2,137
1006635,1000037,2,127
1006636,1006635,2,137
1006636,1006637,2,133
1001566,1001216,2,139
1006638,1008402,2,113
1006638,1001216,2,133
1003348,1003931,2,26
1001232,1003354,2,105
1001232,1003355,2,71
1001232,1001233,2,28
1003354,1001232,2,105
1003354,1008161,2,142
1003354,1008162,2,131
1003354,1003355,2,39
1003354,1001233,2,117
1008161,1003354,2,142
1008161,1002274,2,94
1008161,1002275,2,112
1008161,1008162,2,17
1002274,1008161,2,94
1002274,1002275,2,18
1002274,1008162,2,111
1000027,1002745,2,27
1001190,1001191,2,45
1006764,1008164,2,46
1006769,1008214,2,52
1003095,1001025,2,138
1003095,1001026,2,24
1003094,1003096,2,22
1000335,1000336,2,29
1006771,1003315,2,23
1000266,1000331,2,29
1003855,1000333,2,38
1008163,1000656,2,132
1008163,1008214,2,139
1008163,1001025,2,36
1001595,1009247,2,110
1000657,1004166,2,60
1000657,1004165,2,73
1000660,1001594,2,127
1001594,1000660,2,127
1000656,1008163,2,132
1008214,1006769,2,52
1008214,1008163,2,139
1008214,1001025,2,143
1008164,1006764,2,46
1001191,1001190,2,45
1002745,1000027,2,27
1002275,1008161,2,112
1002275,1002274,2,18
1002275,1008162,2,129
1008162,1003354,2,131
1008162,1008161,2,17
1008162,1002274,2,111
1008162,1002275,2,129
1003355,1001232,2,71
1003355,1003354,2,39
1003355,1001233,2,89
1001233,1001232,2,28
1001233,1003354,2,117
1001233,1003355,2,89
1003931,1006629,2,140
1003931,1003348,2,26
1000503,1006629,2,132
1003860,1003121,2,130
1003121,1003860,2,130
1003121,1002381,2,142
1002381,1006629,2,88
1002381,1003121,2,142
1003358,1003359,2,32
1002475,1002476,2,21
1006799,1006772,2,102
1006799,1006570,2,103
1006799,1006800,2,21
1006799,1003272,2,126
1006799,1003273,2,116
1006772,1006799,2,102
1006772,1006570,2,10
1006772,1006800,2,120
1006772,1003272,2,112
1006772,1003273,2,127
1006773,1006573,2,9
1006774,1006572,2,22
1006775,1002731,2,132
1006775,1006571,2,21
1006775,1003334,2,79
1006775,1000908,2,102
1003305,1002731,2,49
1001454,1001455,2,40
1003583,1003582,2,24
1000374,1000373,2,26
1000024,1002788,2,26
1006786,1006787,2,23
1006777,1006778,2,66
1006779,1006780,2,14
1006781,1006782,2,12
1006782,1006781,2,12
1006780,1006779,2,14
1006778,1006777,2,66
1006787,1006786,2,23
1002788,1000024,2,26
1000373,1000374,2,26
1003582,1003583,2,24
1001455,1001454,2,40
1002731,1006775,2,132
1002731,1003305,2,49
1006571,1006775,2,21
1006571,1003334,2,89
1006571,1000908,2,113
1006572,1006774,2,22
1006573,1006773,2,9
1006570,1006799,2,103
1006570,1006772,2,10
1006570,1006800,2,120
1006570,1003272,2,103
1006570,1003273,2,118
1006800,1006799,2,21
1006800,1006772,2,120
1006800,1006570,2,120
1006800,1003272,2,127
1006800,1003273,2,112
1002476,1002475,2,21
1003359,1003358,2,32
1006566,1006567,2,14
1000861,1006655,2,85
1001018,1000821,2,45
1001403,1002092,2,24
1002424,1002854,2,28
1000356,1000350,2,34
1003610,1004060,2,31
1000323,1000322,2,34
1008090,1008097,2,15
1008090,1002939,2,33
1008091,1008096,2,20
1008106,1001568,2,131
1008106,1001567,2,141
1008106,1008237,2,38
1001568,1008106,2,131
1001568,1001567,2,28
1000073,1001858,2,35
1008105,1008236,2,28
1008092,1008498,2,20
1008092,1008495,2,114
1008092,1008497,2,127
1008092,1003832,2,115
1008093,1008232,2,37
1000817,1000816,2,27
1002799,1002798,2,96
1002799,1008247,2,70
1008107,1000676,2,66
1008107,1002178,2,106
1000676,1008107,2,66
1000676,1002178,2,96
1002178,1008107,2,106
1002178,1000676,2,96
1008096,1008091,2,20
1008097,1008090,2,15
1008097,1002939,2,32
1004060,1003610,2,31
1000350,1000356,2,34
1002854,1002424,2,28
1002092,1001403,2,24
1000821,1001018,2,45
1002579,1002229,2,25
1008221,1000050,2,141
1008221,1008220,2,43
1003357,1003356,2,25
1002751,1002750,2,21
1000651,1000302,2,37
1001752,1001753,2,65
1006637,1006636,2,133
1008224,1003756,2,122
1001753,1001752,2,65
1000302,1000651,2,37
1002750,1002751,2,21
1003356,1003357,2,25
1000050,1008221,2,141
1008220,1008221,2,43
1008217,1000643,2,63
1008217,1006666,2,81
1003297,1008225,2,131
1003297,1003298,2,22
1008225,1003297,2,131
1000443,1000316,2,25
1000812,1000825,2,129
1001838,1000912,2,124
1000618,1000619,2,37
1002798,1002799,2,96
1002798,1008247,2,80
1008247,1002799,2,70
1008247,1002798,2,80
1000816,1000817,2,27
1008232,1008093,2,37
1008232,1003831,2,134
1008498,1008092,2,20
1008498,1008495,2,95
1008498,1008497,2,117
1008498,1003832,2,120
1008495,1008092,2,114
1008495,1008498,2,95
1008495,1008497,2,139
1008497,1008092,2,127
1008497,1008498,2,117
1008497,1008495,2,139
1008497,1003832,2,95
1008236,1008105,2,28
1001858,1000073,2,35
1001567,1008106,2,141
1001567,1001568,2,28
1008237,1008106,2,38
1000619,1000618,2,37
1000912,1001838,2,124
1000825,1000812,2,129
1000316,1000443,2,25
1003298,1003297,2,22
1002134,1003661,2,110
1002134,1007730,2,10
1003661,1002134,2,110
1003661,1000133,2,135
1003661,1007727,2,84
1003661,1007730,2,111
1000133,1003661,2,135
1000133,1000154,2,42
1000133,1007727,2,55
1000154,1000133,2,42
1000154,1000132,2,139
1000154,1007728,2,124
1000154,1007727,2,96
1000132,1000154,2,139
1000132,1007728,2,16
1002149,1002152,2,138
1002149,1007725,2,125
1002149,1007729,2,14
1002152,1002149,2,138
1002152,1007725,2,16
1002152,1007729,2,127
1003051,1003050,2,41
1007724,1007723,2,33
1000537,1000538,2,54
1001447,1007722,2,131
1001447,1007721,2,90
1001447,1001446,2,34
1007722,1001447,2,131
1007722,1007721,2,42
1007722,1001446,2,98
1001733,1002025,2,14
1006785,1002382,2,128
1000606,1000605,2,27
1006802,1006801,2,47
1006784,1006783,2,24
1006783,1006784,2,24
1006801,1006802,2,47
1000605,1000606,2,27
1002025,1001733,2,14
1007721,1001447,2,90
1007721,1007722,2,42
1007721,1001446,2,57
1001446,1001447,2,34
1001446,1007722,2,98
1001446,1007721,2,57
1000538,1000537,2,54
1007723,1007724,2,33
1003050,1003051,2,41
1007725,1002149,2,125
1007725,1002152,2,16
1007725,1007729,2,114
1007729,1002149,2,14
1007729,1002152,2,127
1007729,1007725,2,114
1007728,1000154,2,124
1007728,1000132,2,16
1007727,1003661,2,84
1007727,1000133,2,55
1007727,1000154,2,96
1007730,1002134,2,10
1007730,1003661,2,111
1006519,1000903,2,110
1006174,1000544,2,107
1004342,1001170,2,12
1004342,1000531,2,114
1004342,1004343,2,31
1004342,1004347,2,29
1004342,1004348,2,42
1004342,1002297,2,41
1004342,1004344,2,84
1004342,1004340,2,29
1004342,1001096,2,138
1004342,1008294,2,98
1004342,1004345,2,67
1002755,1002756,2,19
1006170,1000307,2,82
1006170,1000308,2,102
1009056,1008703,2,27
1008365,1003270,2,124
1008365,1003271,2,109
1001633,1001634,2,55
1003270,1008365,2,124
1003270,1003271,2,16
1001692,1001693,2,34
1001692,1004086,2,85
1001692,1004087,2,86
1004075,1008479,2,10
1001028,1003249,2,111
1001028,1008480,2,136
1003249,1001028,2,111
1008363,1008480,2,112
1008480,1001028,2,136
1008480,1008363,2,112
1008479,1004075,2,10
1001693,1001692,2,34
1001693,1004086,2,86
1001693,1004087,2,74
1003271,1008365,2,109
1003271,1003270,2,16
1001634,1001633,2,55
1000415,1000408,2,82
1000408,1008656,2,116
1000408,1000415,2,82
1000409,1000410,2,105
1000410,1000409,2,105
1000410,1000413,2,70
1000413,1000410,2,70
1003525,1003526,2,107
1000554,1000555,2,25
1003881,1003882,2,10
1000216,1002474,2,9
1003500,1000217,2,85
1003500,1003499,2,10
1002956,1002928,2,16
1003377,1003376,2,18
1003377,1001866,2,132
1003377,1001867,2,118
1002583,1001585,2,55
1001916,1003439,2,21
1001950,1001951,2,38
1003560,1003559,2,14
1003796,1002447,2,13
1003556,1003557,2,10
1003779,1003862,2,20
1003868,1006884,2,28
1003743,1003607,2,93
1003743,1003754,2,12
1003743,1002380,2,92
1000895,1001532,2,12
1000895,1003607,2,103
1000895,1002380,2,101
1000141,1002373,2,15
1000880,1002132,2,83
1000880,1000881,2,59
1002132,1000880,2,83
1002132,1000881,2,125
1002132,1002966,2,118
1000881,1000880,2,59
1000881,1002132,2,125
1002373,1000141,2,15
1001532,1000895,2,12
1001532,1003607,2,105
1001532,1002380,2,104
1003607,1003743,2,93
1003607,1000895,2,103
1003607,1001532,2,105
1003607,1003754,2,94
1003607,1007543,2,133
1003607,1002380,2,12
1003754,1003743,2,12
1003754,1003607,2,94
1003754,1007543,2,136
1003754,1002380,2,95
1006884,1003868,2,28
1003862,1003779,2,20
1003557,1003556,2,10
1002447,1003796,2,13
1003559,1003560,2,14
1001951,1001950,2,38
1003439,1001916,2,21
1001585,1002583,2,55
1003376,1003377,2,18
1003376,1001866,2,117
1003376,1001867,2,103
1002928,1002956,2,16
1000217,1003500,2,85
1000217,1003499,2,82
1002474,1000216,2,9
1003882,1003881,2,10
1000555,1000554,2,25
1003526,1000479,2,110
1003526,1006472,2,99
1003526,1003525,2,107
1001831,1000721,2,64
1001831,1000772,2,105
1000721,1001831,2,64
1000721,1003746,2,114
1000721,1000772,2,59
1000721,1000786,2,130
1003746,1000721,2,114
1003746,1000768,2,97
1003746,1000772,2,57
1003346,1003345,2,12
1000558,1001548,2,98
1000558,1003449,2,118
1004217,1004218,2,19
1002973,1000559,2,121
1002973,1003975,2,35
1000559,1002973,2,121
1000559,1001948,2,117
1000559,1007550,2,45
1000559,1003975,2,99
1001948,1000559,2,117
1001948,1000557,2,74
1001948,1007550,2,82
1000848,1003973,2,113
1000848,1003974,2,114
1000848,1008342,2,43
1000848,1000847,2,12
1002908,1003458,2,142
1002908,1002218,2,50
1002908,1007532,2,21
1003459,1002943,2,128
1003459,1003458,2,19
1003459,1002218,2,116
1002943,1003459,2,128
1002943,1002858,2,98
1002943,1002942,2,65
1002858,1002943,2,98
1002858,1002942,2,35
1001521,1001520,2,14
1001521,1002857,2,139
1001789,1003993,2,137
1006202,1003993,2,114
1006202,1003997,2,136
1001520,1001521,2,14
1001520,1002857,2,128
1002857,1001521,2,139
1002857,1001520,2,128
1002942,1002943,2,65
1002942,1002858,2,35
1003458,1002908,2,142
1003458,1003459,2,19
1003458,1002218,2,97
1002218,1002908,2,50
1002218,1003459,2,116
1002218,1003458,2,97
1002218,1007532,2,68
1007532,1002908,2,21
1007532,1002218,2,68
1000847,1003973,2,117
1000847,1003974,2,120
1000847,1008342,2,32
1000847,1000848,2,12
1000557,1001948,2,74
1007550,1000559,2,45
1007550,1001948,2,82
1007550,1003975,2,141
1003975,1002973,2,35
1003975,1000559,2,99
1003975,1007550,2,141
1004218,1004217,2,19
1001548,1000558,2,98
1003449,1000558,2,118
1003449,1000195,2,117
1003449,1001899,2,115
1003345,1003346,2,12
1000768,1003746,2,97
1000772,1001831,2,105
1000772,1000721,2,59
1000772,1003746,2,57
1000786,1000721,2,130
1003217,1003567,2,129
1003567,1003217,2,129
1000795,1001321,2,138
1006109,1006112,2,7
1006109,1000066,2,119
1006109,1001882,2,66
1006109,1001343,2,107
1006109,1000067,2,88
1000868,1001368,2,79
1002463,1002462,2,27
1003775,1006132,2,23
1003152,1000679,2,8
1003152,1000552,2,64
1003748,1006106,2,11
1000459,1000450,2,117
1000459,1003603,2,111
1000459,1000458,2,27
1000450,1000459,2,117
1000450,1003603,2,43
1002626,1003206,2,24
1004212,1006745,2,131
1004212,1006746,2,39
1006106,1003748,2,11
1000679,1003152,2,8
1000679,1000552,2,61
1002462,1002463,2,27
1001368,1000868,2,79
1006112,1006109,2,7
1006112,1000066,2,123
1006112,1001882,2,62
1006112,1001343,2,104
1006112,1000067,2,91
1000028,1008203,2,23
1000028,1000029,2,40
1002724,1002723,2,22
1002812,1002332,2,73
1002332,1002812,2,73
1001267,1002214,2,104
1000048,1002490,2,29
1001180,1002125,2,26
1002471,1001204,2,43
1008386,1001391,2,26
1001311,1000996,2,133
1001311,1001279,2,11
1000995,1000996,2,52
1001761,1001090,2,22
1001761,1001760,2,78
1002005,1002006,2,14
1001394,1001387,2,31
1001391,1008386,2,26
1001204,1002471,2,43
1002125,1001180,2,26
1002490,1000048,2,29
1002214,1001267,2,104
1001800,1002279,2,141
1002279,1001800,2,141
1002279,1001778,2,142
1002279,1001878,2,40
1001778,1002279,2,142
1000577,1001803,2,108
1000577,1003762,2,141
1001803,1000577,2,108
1001803,1003762,2,123
1001803,1000258,2,138
1002603,1002616,2,51
1002412,1002834,2,107
1002700,1004200,2,85
1002946,1001663,2,55
1002946,1004097,2,125
1002946,1002699,2,24
1001663,1002946,2,55
1001663,1004097,2,73
1001663,1000016,2,132
1001663,1002699,2,67
1004097,1002946,2,125
1004097,1001663,2,73
1004097,1000016,2,140
1004097,1002699,2,140
1002395,1001519,2,117
1001519,1002395,2,117
1001519,1002280,2,80
1001519,1007639,2,115
1004151,1002773,2,142
1004151,1001880,2,133
1004151,1001881,2,124
1002773,1004151,2,142
1002773,1000711,2,113
1000711,1002773,2,113
1000016,1001663,2,132
1000016,1004097,2,140
1002699,1002946,2,24
1002699,1001663,2,67
1002699,1004097,2,140
1004200,1002700,2,85
1000081,1002432,2,129
1002432,1000081,2,129
1002432,1006120,2,82
1006120,1002432,2,82
1006120,1000540,2,97
1006120,1000284,2,91
1000625,1000888,2,135
1000625,1003209,2,50
1002616,1002603,2,51
1003762,1000577,2,141
1003762,1001803,2,123
1001835,1001834,2,61
1001835,1000551,2,95
1000750,1003848,2,42
1006115,1006116,2,142
1006115,1008325,2,13
1006115,1005064,2,71
1006115,1006114,2,62
1006116,1006115,2,142
1006116,1003847,2,128
1006116,1003846,2,85
1006116,1003489,2,14
1006116,1008325,2,138
1003847,1006116,2,128
1003847,1003846,2,62
1003847,1003489,2,128
1006117,1002545,2,12
1002558,1008380,2,116
1008381,1008382,2,43
1008387,1008388,2,23
1003849,1002470,2,46
1007521,1000983,2,58
1008388,1008387,2,23
1008382,1008381,2,43
1008380,1002558,2,116
1002545,1006117,2,12
1003846,1006116,2,85
1003846,1003847,2,62
1003846,1003489,2,79
1003489,1006116,2,14
1003489,1003847,2,128
1003489,1003846,2,79
1008325,1006115,2,13
1008325,1006116,2,138
1008325,1005064,2,75
1008325,1006114,2,68
1008325,1003958,2,142
1003848,1000750,2,42
1001834,1001835,2,61
1000345,1000344,2,132
1000344,1000345,2,132
1000341,1000330,2,139
1000341,1000552,2,105
1000330,1000341,2,139
1007524,1004237,2,139
1007524,1004238,2,132
1003859,1003850,2,132
1003850,1003859,2,132
1003850,1008285,2,17
1003850,1001121,2,101
1002273,1003858,2,9
1002972,1002971,2,22
1004237,1007524,2,139
1004237,1004238,2,24
1001006,1000751,2,135
1001006,1000623,2,66
1000751,1001006,2,135
1000751,1003617,2,102
1000751,1007540,2,124
1003617,1000751,2,102
1003617,1007540,2,94
1000623,1001006,2,66
1003603,1000459,2,111
1003603,1000450,2,43
1003603,1000458,2,136
1000458,1000459,2,27
1000458,1003603,2,136
1003206,1002626,2,24
1003681,1000794,2,66
1000794,1003681,2,66
1003349,1000566,2,125
1003349,1003812,2,99
1003349,1003322,2,108
1003349,1002347,2,90
1000566,1003349,2,125
1000566,1003812,2,47
1003150,1003151,2,14
1002898,1003989,2,134
1002898,1000089,2,127
1002898,1002897,2,19
1003989,1002898,2,134
1003989,1003884,2,87
1003989,1004149,2,99
1003989,1000089,2,11
1003989,1002897,2,116
1003884,1003989,2,87
1003884,1004148,2,99
1003884,1004149,2,14
1003884,1000089,2,94
1004148,1003884,2,99
1004148,1003426,2,117
1004148,1003038,2,137
1004148,1004149,2,89
1003426,1004148,2,117
1003426,1003038,2,22
1002878,1003006,2,11
1002808,1001573,2,132
1002808,1002807,2,84
1001573,1002808,2,132
1001573,1001574,2,16
1000539,1007625,2,108
1000539,1007624,2,113
1000539,1000019,2,19
1007625,1000539,2,108
1007625,1007624,2,11
1007625,1000019,2,105
1007626,1007627,2,10
1000084,1000083,2,45
1000083,1000084,2,45
1007627,1007626,2,10
1007624,1000539,2,113
1007624,1007625,2,11
1007624,1000019,2,108
1000019,1000539,2,19
1000019,1007625,2,105
1000019,1007624,2,108
1001574,1001573,2,16
1002807,1002808,2,84
1003006,1002878,2,11
1003038,1004148,2,137
1003038,1003426,2,22
1004149,1003989,2,99
1004149,1003884,2,14
1004149,1004148,2,89
1004149,1000089,2,104
1000089,1002898,2,127
1000089,1003989,2,11
1000089,1003884,2,94
1000089,1004149,2,104
1000089,1002897,2,108
1002897,1002898,2,19
1002897,1003989,2,116
1002897,1000089,2,108
1003151,1003150,2,14
1003812,1003349,2,99
1003812,1000566,2,47
1003436,1003783,2,141
1003783,1003436,2,141
1000546,1008477,2,127
1003933,1003932,2,22
1004117,1004118,2,18
1000005,1002816,2,133
1000005,1000023,2,12
1007640,1001258,2,57
1007640,1001301,2,117
1007640,1002816,2,53
1001258,1007640,2,57
1001258,1002863,2,120
1001258,1002864,2,135
1001258,1001301,2,63
1001258,1002816,2,107
1002863,1000682,2,106
1002863,1001258,2,120
1002863,1002864,2,19
1002863,1001301,2,98
1003283,1000080,2,111
1003283,1003737,2,139
1003283,1003282,2,46
1003737,1003283,2,139
1003737,1002894,2,12
1001315,1001316,2,10
1003724,1003803,2,89
1003724,1003804,2,86
1003724,1003723,2,18
1003724,1002705,2,110
1003724,1008308,2,104
1003803,1003724,2,89
1003803,1003804,2,16
1003803,1003723,2,106
1002797,1003252,2,46
1001925,1008072,2,86
1001925,1000567,2,9
1001925,1003252,2,109
1002384,1008072,2,132
1002384,1002385,2,15
1001711,1003479,2,76
1001711,1002935,2,96
1001711,1001712,2,8
1003479,1001711,2,76
1003479,1002935,2,23
1003479,1001712,2,79
1003795,1003794,2,10
1001348,1003461,2,80
1001348,1003462,2,102
1001348,1001349,2,18
1001348,1003460,2,117
1001348,1003463,2,137
1003461,1001348,2,80
1003461,1003462,2,23
1003461,1001349,2,66
1003461,1003460,2,62
1003461,1003463,2,88
1000716,1000971,2,109
1000716,1000717,2,14
1000971,1000716,2,109
1000971,1000717,2,103
1000717,1000716,2,14
1000717,1000971,2,103
1003462,1001348,2,102
1003462,1003461,2,23
1003462,1001349,2,88
1003462,1003460,2,61
1003462,1003463,2,86
1001349,1001348,2,18
1001349,1003461,2,66
1001349,1003462,2,88
1001349,1003460,2,111
1001349,1003463,2,133
1003794,1003795,2,10
1003794,1002935,2,138
1002935,1001711,2,96
1002935,1003479,2,23
1002935,1003794,2,138
1002935,1001712,2,97
1001712,1001711,2,8
1001712,1003479,2,79
1001712,1002935,2,97
1002385,1002384,2,15
1000567,1008072,2,89
1000567,1001925,2,9
1000567,1003252,2,112
