route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
30000121,25101002,251010020005S4,MRT SUNGAI BULOH - BUKIT RAHMAN PUTRA,0,1000000509
30000121,25101002,251010020005S5,MRT SUNGAI BULOH - BUKIT RAHMAN PUTRA,0,1000000509
30000121,25101002,251010020005S6,MRT SUNGAI BULOH - BUKIT RAHMAN PUTRA,0,1000000509
30000121,25101002,251010020005S7,MRT SUNGAI BULOH - BUKIT RAHMAN PUTRA,0,1000000509
30000121,25101002,251010020005S8,MRT SUNGAI BULOH - BUKIT RAHMAN PUTRA,0,1000000509
30000121,25101002,251010020005S9,MRT SUNGAI BULOH - BUKIT RAHMAN PUTRA,0,1000000509
30000122,25101001,251010010009S10,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101001,251010010009S11,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101001,251010010009S12,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101001,251010010009S2,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101001,251010010009S3,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101001,251010010009S4,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101001,251010010009S5,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101001,251010010009S6,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101001,251010010009S7,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101001,251010010009S8,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101001,251010010009S9,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101001,251010010011S10,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101001,251010010011S11,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101001,251010010011S2,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101001,251010010011S3,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101001,251010010011S4,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101001,251010010011S5,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101001,251010010011S6,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101001,251010010011S7,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101001,251010010011S8,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101001,251010010011S9,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101001,251010010012S2,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101001,251010010012S3,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101001,251010010012S4,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101001,251010010012S5,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101001,251010010012S6,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101001,251010010012S7,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101001,251010010012S8,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101001,251010010012S9,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101001,251010010157S10,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101001,251010010157S11,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101001,251010010157S2,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101001,251010010157S3,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101001,251010010157S4,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101001,251010010157S5,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101001,251010010157S6,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101001,251010010157S7,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101001,251010010157S8,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101001,251010010157S9,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101002,251010020009S10,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101002,251010020009S11,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101002,251010020009S12,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101002,251010020009S13,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101002,251010020009S2,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101002,251010020009S3,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101002,251010020009S4,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101002,251010020009S5,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101002,251010020009S6,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101002,251010020009S7,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101002,251010020009S8,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101002,251010020009S9,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101002,251010020010S10,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101002,251010020010S11,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101002,251010020010S12,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101002,251010020010S13,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101002,251010020010S2,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101002,251010020010S3,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101002,251010020010S4,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101002,251010020010S5,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101002,251010020010S6,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101002,251010020010S7,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101002,251010020010S8,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101002,251010020010S9,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101002,251010020011S10,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101002,251010020011S2,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101002,251010020011S3,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101002,251010020011S4,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101002,251010020011S5,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101002,251010020011S6,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101002,251010020011S7,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101002,251010020011S8,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000122,25101002,251010020011S9,MRT SUNGAI BULOH - AMAN PUTRI,0,1000000334
30000124,25101001,251010011067S10,MRT SUNGAI BULOH - TAMAN IMPIAN INDAH,0,1000000344
30000124,25101001,251010011067S11,MRT SUNGAI BULOH - TAMAN IMPIAN INDAH,0,1000000344
30000124,25101001,251010011067S12,MRT SUNGAI BULOH - TAMAN IMPIAN INDAH,0,1000000344
30000124,25101001,251010011067S13,MRT SUNGAI BULOH - TAMAN IMPIAN INDAH,0,1000000344
30000124,25101001,251010011067S14,MRT SUNGAI BULOH - TAMAN IMPIAN INDAH,0,1000000344
30000124,25101001,251010011067S2,MRT SUNGAI BULOH - TAMAN IMPIAN INDAH,0,1000000344
30000124,25101001,251010011067S3,MRT SUNGAI BULOH - TAMAN IMPIAN INDAH,0,1000000344
