from_stop_id,to_stop_id,transfer_type,min_transfer_time
1000533,1000520,2,843
1000533,1000488,2,694
1000533,1000230,2,694
1000533,1001070,2,929
1000533,1001071,2,905
1000533,12000662,2,953
1000533,12000665,2,33
1000533,AG6,2,423
1000533,SP6,2,423
1000533,18900,2,458
1002860,1001659,2,907
1002860,1003625,2,415
1002860,1000638,2,272
1002860,1000770,2,764
1002860,1000769,2,839
1002860,1000637,2,404
1002860,1003624,2,513
1002860,1003788,2,848
1002860,1002372,2,925
1002860,1002791,2,554
1002860,1003035,2,37
1002860,12002228,2,914
1002860,12002229,2,552
1002860,12002230,2,472
1002860,12002231,2,845
1003788,1002860,2,848
1003788,1002372,2,520
1003788,1002791,2,577
1003788,1003035,2,826
1003788,12002228,2,708
1003788,12002229,2,577
1003788,12002230,2,379
1003788,12002231,2,239
1002372,1002860,2,925
1002372,1003788,2,520
1002372,1002791,2,387
1002372,1003035,2,890
1002372,12002226,2,972
1002372,12002227,2,530
1002372,12002228,2,216
1002372,12002229,2,389
1002372,12002230,2,628
1002372,12002231,2,280
1002372,12002232,2,540
1002791,1003625,2,949
1002791,1000638,2,686
1002791,1000770,2,799
1002791,1000769,2,876
1002791,1000637,2,742
1002791,1002860,2,554
1002791,1003788,2,577
1002791,1002372,2,387
1002791,1003035,2,518
1002791,12002227,2,737
1002791,12002228,2,365
1002791,12002229,2,2
1002791,12002230,2,417
1002791,12002231,2,426
1002791,12002232,2,793
1003035,1001659,2,930
1003035,1003625,2,451
1003035,1000638,2,279
1003035,1000770,2,748
1003035,1000769,2,824
1003035,1000637,2,406
1003035,1003624,2,550
1003035,1002860,2,37
1003035,1003788,2,826
1003035,1002372,2,890
1003035,1002791,2,518
1003035,12002228,2,877
1003035,12002229,2,515
1003035,12002230,2,453
1003035,12002231,2,816
1000488,1004240,2,584
1000488,1000383,2,515
1000488,1003683,2,603
1000488,1000823,2,862
1000488,1000502,2,559
1000488,1000521,2,433
1000488,1000047,2,811
1000488,1006277,2,882
1000488,1001810,2,315
1000488,1000520,2,420
1000488,1000533,2,694
1000488,1001183,2,339
1000488,1000273,2,808
1000488,1001809,2,362
1000488,1001181,2,683
1000488,1002519,2,933
1000488,1000230,2,856
1000488,12000662,2,918
1000488,12000665,2,694
1000488,AG7,2,366
1000488,KJ13,2,354
1000488,SP7,2,366
1001183,1002080,2,782
1001183,1004240,2,292
1001183,1000383,2,198
1001183,1003683,2,627
1001183,1000823,2,941
1001183,1000502,2,775
1001183,1000521,2,482
1001183,1000047,2,650
1001183,1006277,2,576
1001183,1001810,2,75
1001183,1000520,2,605
1001183,1000488,2,339
1001183,1000273,2,472
1001183,1000049,2,995
1001183,1001809,2,93
1001183,1004247,2,833
1001183,1001181,2,356
1001183,1002081,2,770
1001183,1002519,2,610
1001183,1002011,2,979
1001183,1001672,2,961
1001183,1000220,2,875
1001183,AG7,2,62
1001183,KJ13,2,80
1001183,SP7,2,62
1001673,1004342,2,790
1001673,1002080,2,346
1001673,1004240,2,766
1001673,1000383,2,902
1001673,1000047,2,857
1001673,1006277,2,478
1001673,1001170,2,762
1001673,1000273,2,547
1001673,1004247,2,875
1001673,1001181,2,770
1001673,1002081,2,268
1001673,1002519,2,667
1001673,1002011,2,431
1001673,1001672,2,52
1001673,1004343,2,863
1001673,1004347,2,872
1001673,1004348,2,905
1001673,1002297,2,902
1001673,1004340,2,737
1001673,1001096,2,610
1001673,1000220,2,256
1001673,1008294,2,670
1001673,1004345,2,926
1001673,AG8,2,911
1001673,AG7,2,976
1001673,KJ14,2,898
1001673,SP8,2,911
1001673,SP7,2,976
1001673,KG16,2,882
1000273,1002080,2,327
1000273,1004240,2,285
1000273,1000383,2,358
1000273,1003683,2,955
1000273,1000521,2,777
1000273,1000047,2,614
1000273,1006277,2,220
1000273,1001810,2,496
1000273,1000520,2,969
1000273,1000488,2,808
1000273,1001183,2,472
1000273,1001673,2,547
1000273,1001809,2,486
1000273,1004247,2,630
1000273,1001181,2,256
1000273,1002081,2,298
1000273,1002519,2,333
1000273,1002011,2,550
1000273,1001672,2,496
1000273,1001096,2,813
1000273,1000220,2,461
1000273,1008294,2,924
1000273,AG7,2,443
1000273,KJ13,2,487
1000273,SP7,2,443
1002017,1000827,2,462
1002017,1004283,2,994
1002017,1003834,2,947
1002017,1000826,2,556
1002017,1004132,2,210
1002017,1000828,2,240
1002017,12002211,2,1
1002017,12002212,2,432
1002017,12002213,2,831
1002017,12002218,2,201
1000827,1002017,2,462
1000827,1004283,2,533
1000827,1003834,2,489
1000827,1000826,2,112
1000827,1004132,2,345
1000827,1000828,2,688
1000827,12002211,2,463
1000827,12002212,2,457
1000827,12002213,2,651
1000827,12002218,2,360
1004283,1002017,2,994
1004283,1000827,2,533
1004283,1001358,2,638
1004283,1000293,2,826
1004283,1003834,2,75
1004283,1000826,2,442
1004283,1004132,2,852
1004283,12002211,2,995
1004283,12002212,2,861
1004283,12002213,2,779
1004283,12002218,2,868
1001358,1004283,2,638
1001358,1003191,2,772
1001358,1003650,2,769
1001358,1000293,2,207
1001358,1003834,2,683
1001358,1001128,2,693
1001358,1001126,2,575
1001358,1003649,2,642
1001358,1001129,2,716
1001358,12001814,2,691
1001358,12001815,2,570
1001358,12001816,2,699
1003191,1001358,2,772
1003191,1001688,2,872
1003191,1001687,2,920
1003191,1003650,2,53
1003191,1000293,2,578
1003191,1002377,2,893
1003191,1001128,2,544
1003191,1001126,2,319
1003191,1003649,2,355
1003191,1001129,2,509
1003191,1001875,2,835
1003191,12001814,2,544
1003191,12001815,2,320
1003191,12001816,2,73
1003191,12003068,2,396
1003191,18700,2,660
1001688,1003191,2,872
1001688,1001582,2,833
1001688,1001687,2,63
1001688,1003650,2,907
1001688,12001816,2,932
1001688,12003068,2,477
1001688,18700,2,241
1001582,1001688,2,833
1001582,1003732,2,922
1001582,1003731,2,930
1001582,1002102,2,261
1001582,1001687,2,800
1003732,1001582,2,922
1003732,1001192,2,305
1003732,1003266,2,460
1003732,1003731,2,26
1003732,1002102,2,679
1003732,12001969,2,845
1001192,1003732,2,305
1001192,1003266,2,162
1001192,1003731,2,305
1001192,1002102,2,981
1001192,12001969,2,942
1001884,1001021,2,760
1001884,1001020,2,784
1001884,1001883,2,235
1001884,1002996,2,38
1001884,1003266,2,982
1001021,1001884,2,760
1001021,1001475,2,302
1001021,1002052,2,283
1001021,1001020,2,36
1001021,1001883,2,530
1001021,1002996,2,790
1001021,12001518,2,598
1001021,12001520,2,673
1001475,1001021,2,302
1001475,1001120,2,819
1001475,1001119,2,763
1001475,1002052,2,32
1001475,1001020,2,285
1001475,1001883,2,831
1001475,12001518,2,485
1001475,12001519,2,794
1001475,12001520,2,636
1001120,1001475,2,819
1001120,1002061,2,226
1001120,1003109,2,879
1001120,1003108,2,832
1001120,1000466,2,405
1001120,1001119,2,65
1001120,1002052,2,830
1001120,12001517,2,952
1001120,12001519,2,907
1002061,1001120,2,226
1002061,1003109,2,653
1002061,1003528,2,931
1002061,1003527,2,952
1002061,1003108,2,607
1002061,1000466,2,180
1002061,1001119,2,290
1002061,12001516,2,941
1002061,12001517,2,868
1003109,1001120,2,879
1003109,1002061,2,653
1003109,1003528,2,279
1003109,1002059,2,655
1003109,1003527,2,300
1003109,1003108,2,63
1003109,1000466,2,474
1003109,1001119,2,942
1003109,12001422,2,777
1003109,12001515,2,904
1003109,12001516,2,900
1003109,12001517,2,965
1003528,1002061,2,931
1003528,1003109,2,279
1003528,1007470,2,861
1003528,1002059,2,381
1003528,1003527,2,40
1003528,1003108,2,329
1003528,1000466,2,752
1003528,12000647,2,815
1003528,12000648,2,857
1003528,12001422,2,502
1003528,12001515,2,898
1007470,1003528,2,861
1007470,1007112,2,570
1007470,1002059,2,829
1007470,1003527,2,881
1007470,12000543,2,693
1007470,12000647,2,741
1007470,12000648,2,4
1007470,12000649,2,572
1007470,12001422,2,842
1007470,12001514,2,757
1007470,12001515,2,586
1007470,12001516,2,979
1007112,1007470,2,570
1007112,1002059,2,752
1007112,12000542,2,813
1007112,12000543,2,149
1007112,12000647,2,348
1007112,12000648,2,571
1007112,12000649,2,8
1007112,12001422,2,680
1007112,12001514,2,527
1002059,1003109,2,655
1002059,1003528,2,381
1002059,1007470,2,829
1002059,1007112,2,752
1002059,1003527,2,355
1002059,1003108,2,699
1002059,12000543,2,874
1002059,12000647,2,476
1002059,12000648,2,826
1002059,12000649,2,760
1002059,12001422,2,122
1003527,1002061,2,952
1003527,1003109,2,300
1003527,1003528,2,40
1003527,1007470,2,881
1003527,1002059,2,355
1003527,1003108,2,346
1003527,1000466,2,772
1003527,12000647,2,801
1003527,12000648,2,877
1003527,12001422,2,477
1003527,12001515,2,936
1003108,1001120,2,832
1003108,1002061,2,607
1003108,1003109,2,63
1003108,1003528,2,329
1003108,1002059,2,699
1003108,1003527,2,346
1003108,1000466,2,427
1003108,1001119,2,894
1003108,12001422,2,821
1003108,12001515,2,952
1003108,12001516,2,927
1003108,12001517,2,980
1000466,1001120,2,405
1000466,1002061,2,180
1000466,1003109,2,474
1000466,1003528,2,752
1000466,1003527,2,772
1000466,1003108,2,427
1000466,1001119,2,468
1000466,12001516,2,901
1000466,12001517,2,865
1001119,1001475,2,763
1001119,1001120,2,65
1001119,1002061,2,290
1001119,1003109,2,942
1001119,1003108,2,894
1001119,1000466,2,468
1001119,1002052,2,773
1001119,12001517,2,994
1001119,12001519,2,901
1002052,1001021,2,283
1002052,1001475,2,32
1002052,1001120,2,830
1002052,1001119,2,773
1002052,1001020,2,264
1002052,1001883,2,813
1002052,12001518,2,512
1002052,12001519,2,826
1002052,12001520,2,660
1001020,1001884,2,784
1001020,1001021,2,36
1001020,1001475,2,285
1001020,1002052,2,264
1001020,1001883,2,552
1001020,1002996,2,813
1001020,12001518,2,613
1001020,12001520,2,697
1001883,1001884,2,235
1001883,1001021,2,530
1001883,1001475,2,831
1001883,1002052,2,813
1001883,1001020,2,552
1001883,1002996,2,262
1001883,12001518,2,981
1001883,12001520,2,956
1002996,1001884,2,38
1002996,1001021,2,790
1002996,1001020,2,813
1002996,1001883,2,262
1002996,1003266,2,959
1003266,1003732,2,460
1003266,1001192,2,162
1003266,1001884,2,982
1003266,1002996,2,959
1003266,1003731,2,456
1003266,12001969,2,975
1003731,1001582,2,930
1003731,1003732,2,26
1003731,1001192,2,305
1003731,1003266,2,456
1003731,1002102,2,684
1003731,12001969,2,820
1003731,12001970,2,990
1002102,1001582,2,261
1002102,1003732,2,679
1002102,1001192,2,981
1002102,1003731,2,684
1002102,12001970,2,928
1001687,1003191,2,920
1001687,1001688,2,63
1001687,1001582,2,800
1001687,1003650,2,953
1001687,12001816,2,982
1001687,12003068,2,523
1001687,18700,2,302
1003650,1001358,2,769
1003650,1003191,2,53
1003650,1001688,2,907
1003650,1001687,2,953
1003650,1000293,2,570
1003650,1002377,2,841
1003650,1001128,2,496
1003650,1001126,2,282
1003650,1003649,2,310
1003650,1001129,2,460
1003650,1001875,2,782
1003650,12001814,2,495
1003650,12001815,2,284
1003650,12001816,2,87
1003650,12003068,2,430
1003650,18700,2,701
1000293,1004283,2,826
1000293,1001358,2,207
1000293,1003191,2,578
1000293,1003650,2,570
1000293,1003834,2,863
1000293,1001128,2,514
1000293,1001126,2,369
1000293,1003649,2,440
1000293,1001129,2,530
1000293,12001814,2,513
1000293,12001815,2,364
1000293,12001816,2,506
1000293,12003068,2,952
1003834,1002017,2,947
1003834,1000827,2,489
1003834,1004283,2,75
1003834,1001358,2,683
1003834,1000293,2,863
1003834,1000826,2,391
1003834,1004132,2,796
1003834,12002211,2,948
1003834,12002212,2,793
1003834,12002213,2,705
1003834,12002218,2,812
1000826,1002017,2,556
1000826,1000827,2,112
1000826,1004283,2,442
1000826,1003834,2,391
1000826,1004132,2,411
1000826,1000828,2,789
1000826,12002211,2,557
1000826,12002212,2,467
1000826,12002213,2,584
1000826,12002218,2,427
1004132,1002017,2,210
1004132,1000827,2,345
1004132,1004283,2,852
1004132,1003834,2,796
1004132,1000826,2,411
1004132,1000828,2,443
1004132,12002211,2,211
1004132,12002212,2,238
1004132,12002213,2,623
1004132,12002217,2,879
1004132,12002218,2,16
1000828,1002530,2,910
1000828,1002532,2,943
1000828,1002017,2,240
1000828,1000827,2,688
1000828,1000826,2,789
1000828,1004132,2,443
1000828,12002210,2,943
1000828,12002211,2,239
1000828,12002212,2,639
1000828,12002218,2,431
1000828,12002219,2,910
1002277,1000298,2,634
1002277,1000299,2,645
1002277,1008393,2,316
1002277,1008394,2,53
1002277,12001995,2,665
1002277,12001996,2,318
1002277,12001997,2,59
1002277,12002908,2,671
1000298,1002277,2,634
1000298,1001187,2,450
1000298,1004025,2,693
1000298,1004027,2,921
1000298,1006040,2,664
1000298,1000299,2,57
1000298,1008393,2,332
1000298,1008394,2,620
1000298,12001993,2,972
1000298,12001994,2,576
1000298,12001995,2,69
1000298,12001996,2,331
1000298,12001997,2,617
1001187,1000298,2,450
1001187,1004025,2,296
1001187,1004031,2,943
1001187,1004027,2,689
1001187,1006040,2,268
1001187,1000299,2,412
1001187,1008393,2,766
1001187,12001993,2,522
1001187,12001994,2,131
1001187,12001995,2,392
1001187,12001996,2,765
1001187,12002000,2,867
1004025,1000298,2,693
1004025,1001187,2,296
1004025,1004031,2,718
1004025,1004032,2,901
1004025,1004027,2,455
1004025,1006040,2,29
1004025,1000299,2,643
1004025,1008393,2,969
1004025,12001993,2,383
1004025,12001994,2,189
1004025,12001995,2,626
1004025,12001996,2,968
1004025,12001999,2,899
1004025,12002000,2,606
1004025,12002001,2,784
1004031,1001187,2,943
1004031,1004025,2,718
1004031,1004034,2,437
1004031,1002999,2,520
1004031,1002997,2,709
1004031,1002334,2,910
1004031,1002945,2,743
1004031,1003000,2,595
1004031,1001709,2,464
1004031,1004032,2,357
1004031,1004027,2,263
1004031,1006040,2,732
1004031,12001993,2,999
1004031,12001994,2,888
1004031,12001999,2,355
1004031,12002000,2,191
1004031,12002001,2,834
1004031,12002012,2,962
1004034,1004031,2,437
1004034,1002999,2,270
1004034,1002997,2,580
1004034,1002334,2,804
1004034,1001084,2,795
1004034,1002945,2,588
1004034,1003000,2,352
1004034,1001709,2,57
1004034,1004032,2,138
1004034,1004027,2,625
1004034,12001999,2,140
1004034,12002000,2,627
1004034,12002908,2,692
1002999,1004031,2,520
1002999,1004034,2,270
1002999,1002997,2,311
1002999,1002334,2,534
1002999,1001085,2,944
1002999,1000003,2,905
1002999,1001084,2,553
1002999,1002945,2,318
1002999,1003000,2,88
1002999,1001709,2,219
1002999,1004032,2,385
1002999,1004027,2,768
1002999,12001999,2,386
1002999,12002000,2,698
1002999,12002011,2,904
1002999,12002012,2,753
1002999,12002013,2,939
1002999,12002908,2,901
1002997,1004031,2,709
1002997,1004034,2,580
1002997,1002999,2,311
1002997,1002334,2,225
1002997,1001085,2,652
1002997,1001086,2,906
1002997,1000004,2,935
1002997,1001736,2,904
1002997,1001843,2,938
1002997,1002961,2,910
1002997,1000003,2,680
1002997,1001084,2,375
1002997,1002945,2,47
1002997,1003000,2,241
1002997,1001709,2,531
1002997,1004032,2,683
1002997,1004027,2,972
1002997,12001999,2,684
1002997,12002000,2,848
1002997,12002005,2,900
1002997,12002011,2,679
1002997,12002012,2,467
1002997,12002013,2,649
1002334,1004031,2,910
1002334,1004034,2,804
1002334,1002999,2,534
1002334,1002997,2,225
1002334,1001085,2,437
1002334,1001086,2,704
1002334,1000004,2,753
1002334,1001736,2,762
1002334,1001843,2,865
1002334,1002961,2,848
1002334,1000003,2,532
1002334,1001084,2,334
1002334,1002945,2,218
1002334,1003000,2,458
1002334,1001709,2,753
1002334,1004032,2,909
1002334,12001999,2,909
1002334,12002004,2,833
1002334,12002005,2,761
1002334,12002011,2,530
1002334,12002012,2,333
1002334,12002013,2,435
1002334,12002014,2,992
1001085,1002999,2,944
1001085,1002997,2,652
1001085,1002334,2,437
1001085,1001086,2,279
1001085,1000004,2,372
1001085,1001736,2,481
1001085,1001843,2,726
1001085,1002961,2,736
1001085,1000003,2,314
1001085,1001084,2,488
1001085,1002945,2,631
1001085,1003000,2,859
1001085,12002003,2,709
1001085,12002004,2,397
1001085,12002005,2,491
1001085,12002010,2,746
1001085,12002011,2,311
1001085,12002012,2,545
1001085,12002013,2,7
1001085,12002014,2,597
1001086,1002997,2,906
1001086,1002334,2,704
1001086,1001085,2,279
1001086,1000004,2,149
1001086,1001736,2,348
1001086,1001843,2,658
1001086,1002961,2,687
1001086,1000003,2,338
1001086,1001084,2,659
1001086,1002945,2,878
1001086,12002003,2,612
1001086,12002004,2,190
1001086,12002005,2,366
1001086,12002010,2,512
1001086,12002011,2,336
1001086,12002012,2,818
1001086,12002013,2,279
1001086,12002014,2,497
1000004,1002997,2,935
1000004,1002334,2,753
1000004,1001085,2,372
1000004,1001086,2,149
1000004,1001736,2,212
1000004,1001843,2,527
1000004,1002375,2,986
1000004,1002961,2,561
1000004,1000003,2,286
1000004,1001084,2,639
1000004,1002945,2,901
1000004,12002003,2,737
1000004,12002004,2,306
1000004,12002005,2,231
1000004,12002006,2,997
1000004,12002009,2,884
1000004,12002010,2,377
1000004,12002011,2,286
1000004,12002012,2,916
1000004,12002013,2,369
1000004,12002014,2,625
1001736,1002997,2,904
1001736,1002334,2,762
1001736,1001085,2,481
1001736,1001086,2,348
1001736,1000004,2,212
1001736,1001843,2,315
1001736,1002375,2,775
1001736,1001450,2,797
1001736,1002961,2,350
1001736,1000003,2,230
1001736,1001084,2,557
1001736,1002945,2,864
1001736,12002003,2,949
1001736,12002004,2,518
1001736,12002005,2,20
1001736,12002006,2,786
1001736,12002009,2,766
1001736,12002010,2,329
1001736,12002011,2,232
1001736,12002012,2,991
1001736,12002013,2,476
1001736,12002014,2,837
1001843,1002997,2,938
1001843,1002334,2,865
1001843,1001085,2,726
1001843,1001086,2,658
1001843,1000004,2,527
1001843,1001736,2,315
1001843,1002375,2,462
1001843,1004046,2,770
1001843,1002376,2,798
1001843,1001450,2,483
1001843,1002961,2,52
1001843,1000003,2,413
1001843,1001084,2,564
1001843,1002945,2,892
1001843,1003000,2,982
1001843,12002004,2,832
1001843,12002005,2,296
1001843,12002006,2,473
1001843,12002007,2,932
1001843,12002009,2,692
1001843,12002010,2,480
1001843,12002011,2,416
1001843,12002013,2,719
1002375,1000004,2,986
1002375,1001736,2,775
1002375,1001843,2,462
1002375,1004046,2,324
1002375,1001451,2,614
1002375,1001407,2,664
1002375,1002376,2,343
1002375,1001450,2,40
1002375,1002961,2,439
1002375,1000003,2,858
1002375,1001084,2,880
1002375,12002005,2,756
1002375,12002006,2,12
1002375,12002007,2,487
1002375,12002008,2,681
1002375,12002009,2,754
1002375,12002010,2,844
1002375,12002011,2,860
1004046,1001843,2,770
1004046,1002375,2,324
1004046,1001451,2,324
1004046,1002377,2,940
1004046,1001875,2,965
1004046,1001407,2,383
1004046,1002376,2,48
1004046,1001450,2,322
1004046,1002961,2,754
1004046,12002006,2,316
1004046,12002007,2,164
1004046,12002008,2,442
1004046,12002009,2,831
1001451,1002375,2,614
1001451,1004046,2,324
1001451,1002377,2,617
1001451,1001875,2,644
1001451,1001407,2,61
1001451,1002376,2,342
1001451,1001450,2,624
1001451,12002006,2,609
1001451,12002007,2,235
1001451,12002008,2,166
1001451,12002009,2,824
1002377,1003191,2,893
1002377,1003650,2,841
1002377,1004046,2,940
1002377,1001451,2,617
1002377,1001128,2,558
1002377,1001126,2,758
1002377,1003649,2,669
1002377,1001129,2,541
1002377,1001875,2,59
1002377,1001407,2,561
1002377,1002376,2,953
1002377,12001814,2,559
1002377,12001815,2,761
1002377,12001816,2,906
1002377,12002007,2,822
1002377,12002008,2,550
1001128,1001358,2,693
1001128,1003191,2,544
1001128,1003650,2,496
1001128,1000293,2,514
1001128,1002377,2,558
1001128,1001126,2,263
1001128,1003649,2,193
1001128,1001129,2,48
1001128,1001875,2,507
1001128,12001814,2,1
1001128,12001815,2,265
1001128,12001816,2,514
1001128,12003068,2,910
1001126,1001358,2,575
1001126,1003191,2,319
1001126,1003650,2,282
1001126,1000293,2,369
1001126,1002377,2,758
1001126,1001128,2,263
1001126,1003649,2,89
1001126,1001129,2,246
1001126,1001875,2,700
1001126,12001814,2,262
1001126,12001815,2,4
1001126,12001816,2,270
1001126,12003068,2,712
1001126,18700,2,979
1006278,1002694,2,409
1006278,1001418,2,351
1006278,1002537,2,785
1006278,1000514,2,984
1006278,1003247,2,371
1006278,1000477,2,355
1006278,1004169,2,931
1006278,1002216,2,724
1006278,1000887,2,882
1006278,1002104,2,511
1006278,1000946,2,523
1006278,AG4,2,879
1006278,SP4,2,879
1006278,MR10,2,306
1003649,1001358,2,642
1003649,1003191,2,355
1003649,1003650,2,310
1003649,1000293,2,440
1003649,1002377,2,669
1003649,1001128,2,193
1003649,1001126,2,89
1003649,1001129,2,166
1003649,1001875,2,612
1003649,12001814,2,192
1003649,12001815,2,93
1003649,12001816,2,321
1003649,12003068,2,734
1001129,1001358,2,716
1001129,1003191,2,509
1001129,1003650,2,460
1001129,1000293,2,530
1001129,1002377,2,541
1001129,1001128,2,48
1001129,1001126,2,246
1001129,1003649,2,166
1001129,1001875,2,488
1001129,12001814,2,48
1001129,12001815,2,248
1001129,12001816,2,483
1001129,12003068,2,868
1001875,1003191,2,835
1001875,1003650,2,782
1001875,1004046,2,965
1001875,1001451,2,644
1001875,1002377,2,59
1001875,1001128,2,507
1001875,1001126,2,700
1001875,1003649,2,612
1001875,1001129,2,488
1001875,1001407,2,590
1001875,1002376,2,975
1001875,12001814,2,508
1001875,12001815,2,704
1001875,12001816,2,847
1001875,12002007,2,840
1001875,12002008,2,590
1001407,1002375,2,664
1001407,1004046,2,383
1001407,1001451,2,61
1001407,1002377,2,561
1001407,1001875,2,590
1001407,1002376,2,402
1001407,1001450,2,676
1001407,12002006,2,660
1001407,12002007,2,294
1001407,12002008,2,123
1001407,12002009,2,819
1002376,1001843,2,798
1002376,1002375,2,343
1002376,1004046,2,48
1002376,1001451,2,342
1002376,1002377,2,953
1002376,1001875,2,975
1002376,1001407,2,402
1002376,1001450,2,336
1002376,1002961,2,779
1002376,12002006,2,334
1002376,12002007,2,149
1002376,12002008,2,471
1002376,12002009,2,879
1001450,1001736,2,797
1001450,1001843,2,483
1001450,1002375,2,40
1001450,1004046,2,322
1001450,1001451,2,624
1001450,1001407,2,676
1001450,1002376,2,336
1001450,1002961,2,457
1001450,1000003,2,871
1001450,1001084,2,877
1001450,12002005,2,778
1001450,12002006,2,32
1001450,12002007,2,483
1001450,12002008,2,700
1001450,12002009,2,794
1001450,12002010,2,877
1001450,12002011,2,874
1002961,1002997,2,910
1002961,1002334,2,848
1002961,1001085,2,736
1002961,1001086,2,687
1002961,1000004,2,561
1002961,1001736,2,350
1002961,1001843,2,52
1002961,1002375,2,439
1002961,1004046,2,754
1002961,1002376,2,779
1002961,1001450,2,457
1002961,1000003,2,422
1002961,1001084,2,538
1002961,1002945,2,863
1002961,1003000,2,944
1002961,12002004,2,865
1002961,12002005,2,331
1002961,12002006,2,449
1002961,12002007,2,917
1002961,12002009,2,732
1002961,12002010,2,532
1002961,12002011,2,425
1002961,12002013,2,729
1000003,1002999,2,905
1000003,1002997,2,680
1000003,1002334,2,532
1000003,1001085,2,314
1000003,1001086,2,338
1000003,1000004,2,286
1000003,1001736,2,230
1000003,1001843,2,413
1000003,1002375,2,858
1000003,1001450,2,871
1000003,1002961,2,422
1000003,1001084,2,355
1000003,1002945,2,642
1000003,1003000,2,818
1000003,12002003,2,935
1000003,12002004,2,527
1000003,12002005,2,230
1000003,12002006,2,868
1000003,12002009,2,988
1000003,12002010,2,555
1000003,12002011,2,3
1000003,12002012,2,773
1000003,12002013,2,307
1000003,12002014,2,818
1001084,1004034,2,795
1001084,1002999,2,553
1001084,1002997,2,375
1001084,1002334,2,334
1001084,1001085,2,488
1001084,1001086,2,659
1001084,1000004,2,639
1001084,1001736,2,557
1001084,1001843,2,564
1001084,1002375,2,880
1001084,1001450,2,877
1001084,1002961,2,538
1001084,1000003,2,355
1001084,1002945,2,329
1001084,1003000,2,467
1001084,1001709,2,738
1001084,1004032,2,926
1001084,12001999,2,928
1001084,12002004,2,836
1001084,12002005,2,549
1001084,12002006,2,886
1001084,12002010,2,883
1001084,12002011,2,355
1001084,12002012,2,663
1001084,12002013,2,481
1002945,1004031,2,743
1002945,1004034,2,588
1002945,1002999,2,318
1002945,1002997,2,47
1002945,1002334,2,218
1002945,1001085,2,631
1002945,1001086,2,878
1002945,1000004,2,901
1002945,1001736,2,864
1002945,1001843,2,892
1002945,1002961,2,863
1002945,1000003,2,642
1002945,1001084,2,329
1002945,1003000,2,240
1002945,1001709,2,536
1002945,1004032,2,698
1002945,12001999,2,699
1002945,12002000,2,887
1002945,12002005,2,859
1002945,12002011,2,640
1002945,12002012,2,490
1002945,12002013,2,627
1003000,1004031,2,595
1003000,1004034,2,352
1003000,1002999,2,88
1003000,1002997,2,241
1003000,1002334,2,458
1003000,1001085,2,859
1003000,1001843,2,982
1003000,1002961,2,944
1003000,1000003,2,818
1003000,1001084,2,467
1003000,1002945,2,240
1003000,1001709,2,299
1003000,1004032,2,471
1003000,1004027,2,848
1003000,12001999,2,473
1003000,12002000,2,767
1003000,12002011,2,817
1003000,12002012,2,700
1003000,12002013,2,855
1003000,12002908,2,951
1001709,1004031,2,464
1001709,1004034,2,57
1001709,1002999,2,219
1001709,1002997,2,531
1001709,1002334,2,753
1001709,1001084,2,738
1001709,1002945,2,536
1001709,1003000,2,299
1001709,1004032,2,193
1001709,1004027,2,667
1001709,12001999,2,195
1001709,12002000,2,655
1001709,12002012,2,961
1001709,12002908,2,714
1004032,1004025,2,901
1004032,1004031,2,357
1004032,1004034,2,138
1004032,1002999,2,385
1004032,1002997,2,683
1004032,1002334,2,909
1004032,1001084,2,926
1004032,1002945,2,698
1004032,1003000,2,471
1004032,1001709,2,193
1004032,1004027,2,505
1004032,1006040,2,905
1004032,1008394,2,998
1004032,12001997,2,992
1004032,12001999,2,2
1004032,12002000,2,537
1004032,12002908,2,700
1004027,1000298,2,921
1004027,1001187,2,689
1004027,1004025,2,455
1004027,1004031,2,263
1004027,1004034,2,625
1004027,1002999,2,768
1004027,1002997,2,972
1004027,1003000,2,848
1004027,1001709,2,667
1004027,1004032,2,505
1004027,1006040,2,470
1004027,1000299,2,864
1004027,12001993,2,755
1004027,12001994,2,627
1004027,12001995,2,855
1004027,12001999,2,504
1004027,12002000,2,197
1004027,12002001,2,743
1006040,1000298,2,664
1006040,1001187,2,268
1006040,1004025,2,29
1006040,1004031,2,732
1006040,1004032,2,905
1006040,1004027,2,470
1006040,1000299,2,615
1006040,1008393,2,943
1006040,12001993,2,395
1006040,12001994,2,165
1006040,12001995,2,597
1006040,12001996,2,942
1006040,12001999,2,903
1006040,12002000,2,626
1006040,12002001,2,813
1000299,1002277,2,645
1000299,1000298,2,57
1000299,1001187,2,412
1000299,1004025,2,643
1000299,1004027,2,864
1000299,1006040,2,615
1000299,1008393,2,356
1000299,1008394,2,627
1000299,12001993,2,934
1000299,12001994,2,535
1000299,12001995,2,21
1000299,12001996,2,355
1000299,12001997,2,623
1008393,1002277,2,316
1008393,1000298,2,332
1008393,1001187,2,766
1008393,1004025,2,969
1008393,1006040,2,943
1008393,1000299,2,356
1008393,1008394,2,316
1008393,12001994,2,884
1008393,12001995,2,377
1008393,12001996,2,2
1008393,12001997,2,314
1008393,12002908,2,900
1008394,1002277,2,53
1008394,1000298,2,620
1008394,1004032,2,998
1008394,1000299,2,627
1008394,1008393,2,316
1008394,12001995,2,647
1008394,12001996,2,318
1008394,12001997,2,7
1008394,12001999,2,998
1008394,12002908,2,633
1000195,1003346,2,470
1000195,1000558,2,658
